UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE
218742,R,116813,A,,R,7395,G,3894,G,308,G,3894,G,308,A,,2
218751,A,,A,,A,,A,,A,,A,,A,,R,446,-2
218821,R,29142,A,,A,,G,971,A,,G,971,A,,A,,2
218830,R,132771,A,,A,,G,4426,A,,G,4426,A,,A,,2
218858,R,60322,A,,A,,G,2011,A,,G,2011,A,,A,,2
218885,R,143131,A,,A,,G,4771,A,,G,4771,A,,A,,2
218894,R,287386,A,,A,,G,9580,A,,G,9580,A,,A,,2
218919,R,6941,A,,R,953,G,231,G,40,G,231,G,40,Z,0,2
218955,R,12560,A,,A,,G,419,A,,G,419,A,,A,,2
218964,R,102717,A,,R,15919,G,3424,G,663,G,3424,G,663,A,,2
218973,R,58191,A,,A,,G,1940,A,,G,1940,A,,A,,2
218991,R,101755,A,,A,,G,3392,A,,G,3392,A,,A,,2
219000,R,55400,A,,R,4304,G,1847,G,179,G,1847,G,179,R,77,2
219037,A,,R,66147,A,,G,73,A,,G,73,A,,A,,1
219046,R,63201,A,,R,3063,G,2107,G,128,G,2107,G,128,A,,2
219082,R,61215,A,,R,9644,G,2041,G,402,G,2041,G,402,A,,2
219091,R,20175,A,,R,2375,G,673,G,99,R,672,G,99,A,,2
219125,A,,R,72837,A,,G,81,A,,G,81,A,,A,,1
219143,R,61870,A,,A,,G,2062,A,,G,2062,A,,A,,2
219189,R,33315,A,,A,,G,1111,A,,G,1111,A,,A,,2
219198,R,25548,A,,R,2388,G,852,G,100,G,852,G,100,R,114,2
219204,R,27470,A,,R,3602,G,610,G,100,G,610,G,100,A,,2
219240,R,1155,A,,R,10651,G,39,G,444,G,39,G,444,R,68,2
219259,R,48103,A,,R,5669,G,1603,G,236,G,1603,G,236,A,,2
219277,R,22076,A,,R,529,G,736,G,22,G,736,G,22,A,,2
219347,R,55937,A,,R,5906,G,1865,G,246,G,1865,G,246,A,,2
219356,R,258827,A,,R,18152,G,8628,G,756,G,8628,G,756,R,202,2
219374,R,13530,A,,R,1389,G,451,G,58,G,451,G,58,A,,2
219383,R,36794,A,,R,3631,G,1226,G,151,G,1226,G,151,A,,2
219392,A,,R,48600,A,,G,54,A,,G,54,A,,A,,1
219408,R,4971,A,,A,,G,166,A,,G,166,A,,A,,2
219426,R,59168,A,,A,,G,1972,A,,G,1972,A,,A,,2
219453,A,,R,140575,A,,G,156,A,,G,156,A,,A,,1
219471,R,159894,A,,R,38435,G,5330,G,1601,G,5330,G,1601,R,682,2
219480,R,22304,A,,A,,G,743,A,,G,743,A,,A,,2
219505,R,447,A,,A,,G,15,A,,G,15,A,,A,,2
219587,A,,R,57275,A,,G,64,A,,G,64,A,,A,,1
219596,A,,R,505055,A,,G,561,A,,G,561,A,,A,,1
219602,R,211702,A,,R,24752,G,7057,G,1031,G,7057,G,1031,R,7,2
219639,R,18094,A,,A,,G,603,A,,G,603,A,,R,19,2
219709,R,223469,A,,R,12683,G,7449,G,528,G,7449,G,528,R,988,2
219718,R,61218,A,,R,14174,G,2041,G,591,G,2041,G,591,A,,2
219790,R,30460,A,,R,2916,G,1015,G,122,G,1015,G,122,A,,2
219806,R,44811,A,,R,25397,G,1494,G,1058,G,1494,G,1058,R,56,2
219824,R,136182,A,,A,,G,4539,A,,G,4539,A,,A,,2
219833,R,31975,A,,R,20136,G,1066,G,839,G,1066,G,839,A,,2
219842,R,1238,A,,R,4230,G,41,G,176,G,41,G,176,A,,2
219851,A,,R,82433,A,,G,92,A,,G,92,A,,A,,1
219879,R,61143,A,,A,,G,2038,A,,G,2038,A,,A,,2
219888,R,107771,A,,A,,G,3592,A,,G,3592,A,,A,,2
219903,R,40688,A,,A,,G,1356,A,,G,1356,A,,A,,2
219949,R,65690,A,,R,11740,G,2190,G,489,G,2190,G,489,A,,2
219976,R,94360,A,,R,33345,G,3145,G,1389,G,3145,G,1389,R,188,2
219994,A,,R,745748,A,,G,829,A,,G,829,A,,A,,1
220057,R,59249,A,,A,,G,1975,A,,G,1975,A,,A,,2
220075,R,286066,A,,R,48437,G,9536,G,2018,G,9536,G,2018,R,476,2
220118,R,13794,R,58775,A,,G,372,A,,G,372,A,,A,,3
220127,A,,R,774973,A,,G,861,A,,G,861,A,,A,,1
220163,A,,R,69826,A,,G,78,A,,G,78,A,,A,,1
220181,R,29225,A,,R,977,G,974,G,41,G,974,G,41,A,,2
220206,R,6715,A,,R,583,G,224,G,24,G,224,G,24,A,,2
220215,R,45618,A,,R,6178,G,1521,G,257,G,1521,G,257,R,3,2
220251,A,,R,347865,A,,G,387,A,,G,387,A,,A,,1
220279,A,,R,309328,A,,G,344,A,,G,344,A,,A,,1
220321,A,,R,508817,A,,G,565,A,,G,565,A,,A,,1
220394,A,,R,268829,A,,G,299,A,,G,299,A,,A,,1
220400,R,65632,A,,A,,G,2188,A,,G,2188,A,,A,,2
220464,R,3381,A,,A,,G,113,A,,G,113,A,,A,,2
220473,R,20011,A,,R,3679,G,667,G,153,G,667,G,153,A,,2
220491,A,,R,206000,A,,G,229,A,,G,229,A,,A,,1
220516,R,31291,A,,R,5108,G,1043,G,213,G,1043,G,213,R,2,2
220552,R,441186,A,,R,69676,G,14706,G,2903,G,14706,G,2903,R,883,2
220598,R,25054,A,,A,,G,835,A,,R,945,A,,A,,2
220604,R,16690,A,,A,,G,556,A,,G,556,A,,A,,2
220613,R,79017,A,,R,6503,G,2634,G,271,G,2634,G,271,R,27,2
220631,R,42732,A,,R,37443,G,1424,G,1560,G,1424,R,1239,R,2995,2
220640,A,,R,488170,A,,G,542,A,,G,542,A,,A,,1
220701,R,26045,A,,R,590,G,868,G,25,G,868,G,25,A,,2
220710,R,31081,A,,R,131,G,1036,G,5,G,1036,G,5,A,,2
220756,A,,R,137566,A,,G,153,A,,G,153,A,,A,,1
220765,R,783,R,341312,A,,G,405,A,,G,405,A,,A,,3
220792,A,,A,,R,6102,A,,G,254,A,,R,339,R,774,-2
220853,A,,R,1189196,A,,G,1321,A,,G,1321,A,,A,,1
220862,R,398232,A,,R,71916,G,13274,G,2997,G,13274,G,2997,R,349,2
220871,A,,A,,R,2221,A,,G,93,A,,G,93,A,,-2
220978,R,451935,A,,R,41441,G,15065,G,1727,G,15065,G,1727,A,,2
220996,A,,A,,R,1264,A,,G,53,A,,G,53,R,321,-2
221050,A,,R,652520,A,,G,725,A,,G,725,A,,A,,1
221096,R,121711,A,,A,,G,4057,A,,G,4057,A,,A,,2
221102,A,,R,581681,A,,G,646,A,,G,646,A,,A,,1
221148,R,39731,A,,A,,G,1324,A,,G,1324,A,,A,,2
221184,R,134638,A,,A,,G,4488,A,,G,4488,A,,A,,2
221236,A,,R,816001,A,,G,907,A,,G,907,A,,A,,1
221281,A,,R,247820,A,,G,275,A,,G,275,A,,A,,1
221333,A,,R,355233,A,,G,395,A,,G,395,A,,A,,1
221351,R,61231,A,,R,381,G,2041,G,16,G,2041,G,16,A,,2
221397,R,98605,A,,A,,G,3287,A,,G,3287,A,,A,,2
221430,A,,R,551545,A,,G,613,A,,G,613,A,,A,,1
221485,R,125658,A,,A,,G,4189,A,,G,4189,A,,A,,2
221494,A,,R,473078,A,,G,526,A,,G,526,A,,A,,1
221519,R,52158,A,,R,1871,G,1739,G,78,R,1630,G,78,R,8,2
221582,A,,R,244989,A,,G,272,A,,G,272,A,,A,,1
221591,A,,R,419372,A,,G,466,A,,G,466,A,,A,,1
221607,A,,R,348086,A,,G,387,A,,G,387,A,,A,,1
221616,A,,R,982420,A,,G,1092,A,,G,1092,A,,A,,1
221625,A,,R,1022451,A,,G,1136,A,,G,1136,A,,A,,1
221643,R,170561,A,,A,,G,5685,A,,G,5685,A,,A,,2
221661,R,75728,A,,R,6704,G,2524,G,279,G,2524,G,279,R,16,2
221670,A,,A,,A,,A,,A,,A,,A,,R,548,-2
221731,R,25911,A,,R,5908,G,864,G,246,G,864,G,246,A,,2
221740,R,280913,A,,R,19475,G,9364,G,811,G,9364,G,811,R,409,2
221759,R,859946,A,,R,130535,G,28665,G,5439,G,28665,G,5439,R,1073,2
221768,R,148015,A,,R,11812,G,4934,G,492,G,4934,G,492,A,,2
221829,A,,R,346132,A,,G,385,A,,G,385,A,,A,,1
221838,R,181154,A,,R,20298,G,6038,G,846,G,6038,G,846,R,100,2
221847,R,244079,A,,R,20410,G,8136,G,850,G,8136,G,850,A,,2
221892,R,48581,A,,R,29743,G,1619,G,1239,G,1619,G,1239,A,,2
221908,R,108728,A,,A,,G,3624,A,,G,3624,A,,A,,2
221953,R,25761,A,,R,3650,G,859,G,152,G,859,G,152,A,,2
221971,R,50931,A,,R,13241,G,1698,G,552,G,1698,G,552,R,165,2
221999,R,212867,A,,R,101795,G,7096,G,4241,G,7096,G,4241,R,1047,2
222053,R,132335,A,,A,,G,4411,A,,G,4411,A,,A,,2
222062,R,109346,A,,A,,G,3645,A,,G,3645,A,,A,,2
222105,R,11790,A,,A,,G,393,A,,G,393,A,,A,,2
222178,R,95877,A,,R,32388,G,3196,G,1350,G,3196,G,1350,R,100,2
222567,R,107505,A,,A,,G,3584,A,,G,3584,A,,A,,2
222576,R,172048,A,,A,,G,5735,A,,G,5735,A,,A,,2
222628,R,2370,A,,R,14268,G,79,G,595,G,79,G,595,A,,2
222822,R,73519,A,,A,,G,2451,A,,G,2451,A,,A,,2
222831,R,195468,A,,R,31321,G,6516,G,1305,G,6516,G,1305,R,81,2
222877,R,7704,A,,R,219,G,257,G,9,G,257,G,9,A,,2
222886,A,,R,329400,A,,G,366,A,,G,366,A,,A,,1
222983,R,38872,A,,R,978,G,1296,G,41,R,1111,R,20,A,,2
222992,R,688047,A,,A,,G,22935,A,,G,22935,A,,A,,2
223001,A,,A,,R,2516,A,,G,105,A,,G,105,R,17,-2
223056,A,,R,60236,A,,G,67,A,,G,67,A,,A,,1
223083,R,14428,A,,A,,G,481,A,,G,481,A,,A,,2
223117,R,585,A,,R,474,G,20,G,20,G,20,G,20,A,,2
223223,A,,A,,R,22776,A,,G,949,A,,G,949,R,800,-2
223232,R,466206,A,,R,77844,G,15540,G,3244,G,15540,G,3244,R,2442,2
223320,R,46937,A,,A,,G,1565,A,,G,1565,A,,A,,2
223427,R,379178,A,,A,,G,12639,A,,G,12639,A,,A,,2
223463,R,9951,A,,A,,G,332,A,,G,332,A,,A,,2
223472,R,9600,A,,A,,G,320,A,,R,347,A,,A,,2
223506,R,71299,A,,A,,G,2377,A,,G,2377,A,,A,,2
223816,R,178205,A,,A,,G,5940,A,,G,5940,A,,A,,2
223852,A,,R,68927,A,,G,77,A,,G,77,A,,A,,1
223898,R,59464,A,,A,,G,1982,A,,G,1982,A,,A,,2
223922,R,30861,A,,A,,G,1029,A,,G,1029,A,,A,,2
224004,R,40565,A,,R,3504,G,1352,G,146,G,1352,G,146,A,,2
224013,A,,R,62167,A,,G,69,A,,G,69,A,,A,,1
224110,R,153221,A,,A,,G,5107,A,,G,5107,A,,A,,2
224147,R,213812,A,,R,61327,G,7127,G,2555,G,7127,G,2555,R,14,2
224156,A,,R,264814,A,,G,294,A,,G,294,A,,A,,1
224226,R,69766,A,,R,21333,G,2326,G,889,G,2326,G,889,A,,2
224244,R,6726,A,,R,108,G,224,G,5,G,224,G,5,A,,2
224271,R,27164,A,,A,,G,604,A,,G,604,A,,A,,2
224305,A,,A,,R,50909,A,,G,2121,A,,G,2121,A,,-2
224323,R,42703,A,,R,11346,G,1423,G,473,G,1423,G,473,A,,2
224350,A,,R,4125198,A,,G,4584,A,,G,4584,A,,A,,1
224527,R,42399,A,,R,3728,G,1413,G,155,G,1413,G,155,A,,2
224545,R,44725,A,,R,5393,G,1491,G,225,G,1491,G,225,A,,2
224554,R,183857,A,,R,56940,G,6129,G,2373,G,6129,G,2373,A,,2
224615,R,1262652,A,,A,,G,42088,A,,G,42088,A,,A,,2
224642,R,391159,A,,A,,G,13039,A,,G,13039,A,,A,,2
224660,R,23940,R,11040,R,384,G,810,G,16,G,810,G,16,A,,3
224679,R,44400,R,101640,A,,G,1593,A,,G,1593,A,,A,,3
224712,A,,A,,R,2035,A,,G,85,A,,G,85,A,,-2
224758,A,,R,38400,A,,G,43,A,,G,43,A,,A,,1
224891,R,34366,A,,A,,G,1146,A,,G,1146,A,,A,,2
224961,R,44561,A,,A,,G,1485,A,,G,1485,A,,A,,2
225043,A,,R,19873,A,,G,22,A,,G,22,A,,A,,1
225070,R,67632,A,,A,,G,2254,A,,G,2254,A,,A,,2
225201,R,32625,A,,R,2175,G,1088,G,91,R,1003,G,91,A,,2
225247,R,36973,A,,R,6475,G,1232,G,270,G,1232,G,270,R,117,2
225308,R,92848,A,,A,,G,3095,A,,G,3095,A,,A,,2
225371,R,73710,A,,A,,G,2457,A,,G,2457,A,,A,,2
225399,R,81552,A,,R,26369,G,2718,G,1099,G,2718,G,1099,A,,2
225414,R,146820,A,,R,41137,G,4894,G,1714,G,4894,G,1714,A,,2
225423,R,949495,A,,A,,G,31650,A,,G,31650,A,,A,,2
225432,R,297095,A,,R,20530,G,9903,G,855,G,9903,G,855,A,,2
225502,R,61770,A,,R,18848,G,2059,G,785,G,2059,G,785,A,,2
225511,R,957509,A,,R,120781,G,31917,G,5033,G,31917,G,5033,R,1865,2
225520,R,62227,A,,A,,G,2074,A,,G,2074,A,,A,,2
225548,R,20393,A,,R,953,G,680,G,40,G,680,G,40,A,,2
225575,R,18977,A,,R,539,G,633,G,22,G,633,G,22,A,,2
225627,R,134153,A,,R,21776,G,4472,G,907,G,4472,G,907,R,1333,2
225876,R,10948,A,,A,,G,365,A,,G,365,A,,A,,2
225885,R,22446,A,,R,2131,G,748,G,89,G,748,G,89,A,,2
225991,R,3245,A,,A,,G,108,A,,G,108,A,,A,,2
226019,R,108771,A,,A,,G,3626,A,,G,3626,A,,A,,2
226091,R,202964,A,,R,186759,G,6765,G,7782,G,6765,G,7782,R,927,2
226107,R,58622,A,,A,,G,1954,A,,G,1954,A,,A,,2
226116,A,,R,3761300,A,,G,4179,A,,G,4179,A,,A,,1
226134,R,193349,R,3707168,A,,G,10564,A,,G,10564,A,,A,,3
226152,R,186664,A,,R,27536,G,6222,G,1147,G,6222,G,1147,A,,2
226204,R,145901,A,,A,,G,4863,A,,G,4863,A,,A,,2
226231,R,58731,A,,R,2755,G,1958,G,115,G,1958,G,115,A,,2
226277,R,47554,A,,A,,G,1585,A,,G,1585,A,,A,,2
226383,R,34641,A,,R,4419,G,1155,G,184,G,1155,G,184,A,,2
226408,R,93899,A,,A,,G,3130,A,,G,3130,A,,A,,2
226471,R,79433,A,,R,11371,G,2648,G,474,G,2648,G,474,R,109,2
226578,R,144282,A,,A,,G,4809,A,,G,4809,A,,A,,2
226587,R,42510,A,,R,96,G,1417,G,4,G,1417,G,4,A,,2
226675,R,8232,R,31431,A,,G,309,A,,G,309,A,,A,,3
226806,R,96305,A,,A,,G,3210,A,,G,3210,A,,A,,2
226833,R,108729,A,,R,18671,G,3624,G,778,G,3624,G,778,A,,2
226860,A,,R,47172,A,,G,52,A,,G,52,A,,A,,1
226879,R,6246,A,,A,,G,208,A,,G,208,A,,A,,2
226903,A,,R,879636,A,,G,977,A,,G,977,A,,A,,1
227058,A,,R,82820,A,,G,92,A,,G,92,A,,A,,1
227146,R,128190,A,,A,,G,4273,A,,G,4273,A,,A,,2
227182,R,1452845,A,,A,,G,48428,A,,G,48428,A,,A,,2
227216,R,907186,A,,R,222706,G,30240,G,9279,G,30240,G,9279,R,45,2
227225,R,62251,A,,A,,G,2075,A,,G,2075,A,,A,,2
227289,A,,A,,R,2193,A,,G,91,A,,G,91,R,54,-2
227298,R,6793,A,,A,,G,226,A,,G,226,A,,A,,2
227304,R,149593,A,,A,,G,4986,A,,G,4986,A,,A,,2
227313,A,,R,259965,A,,G,289,A,,G,289,A,,A,,1
227322,A,,R,344900,A,,G,383,A,,G,383,A,,A,,1
227331,R,30739,A,,R,16343,G,1025,G,681,G,1025,G,681,R,30,2
227368,R,723910,A,,R,85159,G,24130,G,3548,G,24130,G,3548,R,330,2
227377,R,140380,A,,A,,G,4679,A,,G,4679,A,,A,,2
227386,R,48143,A,,A,,G,1605,A,,G,1605,A,,A,,2
227401,R,88841,A,,A,,G,2961,A,,G,2961,A,,A,,2
227429,R,16845,A,,R,75,G,562,G,3,G,562,G,3,A,,2
227526,R,242901,A,,R,20441,G,8097,G,852,G,8097,G,852,A,,2
227687,R,45433,A,,A,,G,1514,A,,G,1514,A,,A,,2
227748,R,12428,A,,A,,G,414,A,,G,414,A,,A,,2
227757,R,141158,A,,R,105636,G,4705,G,4402,G,4705,G,4402,A,,2
227845,R,75850,A,,R,10456,G,2528,G,436,G,2528,G,436,A,,2
227854,R,198813,A,,A,,G,6627,A,,G,6627,A,,A,,2
227863,R,80328,A,,R,14084,G,2678,G,587,G,2678,G,587,R,189,2
227881,R,489219,A,,R,44573,G,16307,G,1857,G,16307,G,1857,R,963,2
227924,R,302764,A,,A,,G,10092,A,,G,10092,A,,A,,2
227979,A,,R,12544248,A,,G,13938,A,,G,13938,A,,A,,1
228042,R,32224,A,,R,4623,G,1074,G,193,G,1074,G,193,A,,2
228088,A,,R,22680,A,,G,25,A,,G,25,A,,A,,1
228149,R,56633,A,,R,5298,G,1888,G,221,G,1888,G,221,R,1058,2
228158,R,177890,A,,A,,G,5930,A,,G,5930,A,,A,,2
228185,A,,P,22502,A,,P,25,A,,P,25,A,,A,,1
228194,A,,A,,A,,A,,A,,A,,A,,R,944,-2
228200,R,20607,R,2240,A,,G,689,A,,G,689,A,,A,,3
228219,R,21218,R,7760,A,,G,716,A,,G,716,A,,A,,3
228246,R,218257,A,,R,72870,G,7275,G,3036,G,7275,G,3036,R,825,2
228282,R,2610,A,,A,,G,87,A,,G,87,A,,A,,2
228316,R,112918,A,,A,,G,3764,A,,G,3764,A,,A,,2
228325,R,40464,A,,R,4710,G,1349,G,196,G,1349,G,196,A,,2
228343,R,45142,A,,A,,G,1505,A,,G,1505,A,,A,,2
228431,R,250181,A,,R,23807,G,8339,G,992,G,8339,G,992,Z,0,2
228459,R,911735,A,,R,71255,G,30391,G,2969,G,30391,G,2969,R,240,2
228468,R,18274,A,,R,108,G,609,G,5,G,609,G,5,A,,2
228486,R,1705,A,,A,,G,57,A,,G,57,A,,A,,2
228501,R,37092,A,,R,8110,G,1236,G,338,G,1236,G,338,A,,2
228529,R,349417,A,,R,36385,G,11647,G,1516,G,11647,G,1516,A,,2
228547,R,823431,A,,A,,G,27448,A,,G,27448,A,,A,,2
228608,R,95463,A,,A,,G,3182,A,,G,3182,A,,A,,2
228635,A,,A,,R,28819,A,,G,1201,A,,G,1201,R,1097,-2
228644,R,29935,A,,R,35899,G,998,G,1496,G,998,G,1496,R,1535,2
228653,R,20614,A,,R,45491,G,687,G,1895,G,687,G,1895,R,945,2
228699,R,63487,A,,A,,G,2116,A,,G,2116,A,,A,,2
228705,R,131371,A,,R,26594,G,4379,G,1108,G,4379,G,1108,A,,2
228723,R,1592211,A,,R,250595,G,53074,G,10441,G,53074,G,10441,R,2881,2
228769,R,793282,A,,R,221725,G,26443,G,9239,G,26443,R,12318,R,119,2
228778,R,1176741,A,,R,183127,G,39225,G,7630,G,39225,G,7630,R,1641,2
228787,R,577043,A,,R,174782,G,19235,G,7283,G,19235,G,7283,R,59,2
228796,R,508654,A,,R,59344,G,16955,G,2473,G,16955,G,2473,R,470,2
228802,R,192620,A,,R,40239,G,6421,G,1677,G,6421,G,1677,R,161,2
228866,A,,A,,A,,A,,A,,A,,A,,R,287,-2
228875,R,326064,A,,R,24608,G,10869,G,1025,G,10869,G,1025,R,618,2
228884,R,19436,A,,A,,G,648,A,,G,648,A,,A,,2
228909,R,478,A,,R,28300,G,16,G,1179,G,16,G,1179,R,1383,2
228981,R,43475,A,,R,3225,G,1449,G,134,G,1449,G,134,A,,2
229018,R,108761,A,,R,21204,G,3625,G,884,G,3625,G,884,A,,2
229027,R,793935,A,,R,74145,G,26465,G,3089,G,26465,G,3089,A,,2
229063,R,176601,A,,R,18514,G,5887,G,771,G,5887,G,771,R,1080,2
229115,R,972152,A,,R,139959,G,32405,G,5832,G,32405,G,5832,R,735,2
229160,R,48971,A,,R,7162,G,1632,G,298,G,1632,G,298,R,309,2
229179,R,266078,A,,R,118388,G,8869,G,4933,G,8869,G,4933,R,491,2
229267,R,74787,A,,R,4015,G,2493,G,167,G,2493,G,167,A,,2
229300,R,19057,A,,R,54070,G,635,G,2253,R,675,R,2626,R,1490,2
229337,R,74135,A,,R,61242,G,2471,G,2552,G,2471,G,2552,R,1454,2
229355,R,251566,A,,A,,G,8386,A,,G,8386,A,,A,,2
229416,R,78159,A,,A,,G,2605,A,,G,2605,A,,A,,2
229425,A,,R,151010,A,,G,168,A,,G,168,A,,A,,1
229504,R,41262,A,,A,,G,1375,A,,G,1375,A,,A,,2
229522,A,,R,63000,A,,G,70,A,,G,70,A,,A,,1
229540,R,52731,A,,A,,G,1758,A,,G,1758,A,,A,,2
229656,A,,R,314930,A,,G,350,A,,G,350,A,,A,,1
229780,R,51638,A,,R,10968,G,1721,G,457,G,1721,G,457,A,,2
229799,R,113026,A,,A,,G,3768,A,,G,3768,A,,A,,2
229814,R,178130,A,,R,36743,G,5938,G,1531,G,5938,G,1531,A,,2
229832,R,31469,A,,A,,G,1049,A,,G,1049,A,,A,,2
229841,R,114946,A,,A,,G,3832,A,,G,3832,A,,A,,2
229887,R,19773,A,,A,,G,659,A,,R,724,A,,A,,2
230010,A,,R,888724,A,,G,987,A,,R,940,A,,A,,1
230038,R,958122,A,,R,65275,G,31937,G,2720,G,31937,G,2720,R,445,2
230047,R,101531,A,,A,,G,3384,A,,G,3384,A,,A,,2
230065,A,,R,237276,A,,G,264,A,,G,264,A,,A,,1
230144,A,,R,119820,A,,G,133,A,,G,133,A,,A,,1
230162,R,38234,R,597557,A,,G,1938,A,,G,1938,A,,A,,3
230171,R,268726,A,,R,2119,G,8958,G,88,G,8958,G,88,Z,0,2
230199,A,,R,86006,A,,G,96,A,,G,96,A,,A,,1
230205,A,,R,70000,A,,G,78,A,,R,81,A,,A,,1
230214,A,,R,204994,A,,G,228,A,,G,228,A,,A,,1
230366,R,8528,A,,R,1377,G,284,G,57,G,284,G,57,A,,2
230418,R,129961,A,,A,,G,4332,A,,G,4332,A,,A,,2
230490,R,28168,R,543740,A,,G,1543,A,,G,1543,A,,A,,3
230597,R,116300,A,,A,,G,3877,A,,G,3877,A,,A,,2
230603,R,330413,A,,R,35734,G,11014,G,1489,G,11014,G,1489,R,19,2
230676,A,,R,189117,A,,G,210,A,,G,210,A,,A,,1
230728,R,619415,A,,R,44937,G,20647,G,1872,G,20647,G,1872,R,152,2
230737,R,919581,A,,R,25531,G,30653,G,1064,G,30653,G,1064,A,,2
230746,R,438448,R,1170,A,,G,14616,A,,G,14616,A,,A,,3
230764,R,759890,A,,R,144272,G,25330,G,6011,G,25330,G,6011,R,1771,2
230782,R,550304,A,,R,19777,G,18343,G,824,G,18343,G,824,R,89,2
230807,R,26913,A,,R,5850,G,897,G,244,G,897,G,244,R,78,2
230816,R,23559,A,,R,2745,G,785,G,114,G,785,G,114,A,,2
230852,R,77590,A,,R,8022,G,2586,G,334,G,2586,G,334,A,,2
230861,R,78569,A,,A,,G,2619,A,,G,2619,A,,A,,2
230959,R,89656,A,,R,4564,G,2989,G,190,G,2989,G,190,A,,2
230995,R,75482,A,,R,11341,G,2516,G,473,G,2516,G,473,A,,2
231004,A,,R,120201,A,,G,134,A,,G,134,A,,A,,1
231059,R,40266,A,,R,4089,G,1342,G,170,G,1342,G,170,A,,2
231068,R,21816,A,,R,1254,G,727,G,52,G,727,G,52,A,,2
231095,R,2209,A,,A,,G,74,A,,G,74,A,,A,,2
231147,A,,A,,R,4181,A,,G,174,A,,G,174,R,435,-2
231165,R,101751,A,,R,13745,G,3392,G,573,G,3392,G,573,A,,2
231174,R,356852,A,,R,31996,G,11895,G,1333,G,11895,G,1333,R,626,2
231280,A,,R,155151,A,,G,172,A,,G,172,A,,A,,1
231411,R,11378,A,,A,,G,379,A,,G,379,A,,A,,2
231420,R,34761,A,,R,3583,G,1159,G,149,G,1159,G,149,A,,2
231536,R,65811,A,,A,,G,2194,A,,G,2194,A,,A,,2
231554,R,13820,A,,R,9919,G,461,G,413,G,461,G,413,A,,2
231581,R,41927,A,,R,1255,G,1398,G,52,G,1398,G,52,A,,2
231624,R,205504,A,,R,49733,G,6850,G,2072,G,6850,G,2072,R,512,2
231651,R,111065,A,,R,73561,G,3702,G,3065,G,3702,G,3065,R,1018,2
231688,A,,R,21700,A,,G,24,A,,G,24,A,,A,,1
231697,R,64052,A,,A,,G,2135,A,,G,2135,A,,A,,2
231712,R,128884,A,,R,2158,G,4296,G,90,G,4296,G,90,A,,2
231785,R,32325,A,,A,,G,1078,A,,G,1078,A,,A,,2
231873,R,16796,A,,A,,G,560,A,,G,560,A,,A,,2
231882,R,46462,A,,A,,G,1549,A,,G,1549,A,,A,,2
231970,A,,A,,R,17906,A,,G,746,A,,G,746,R,605,-2
232016,R,674,A,,A,,G,22,A,,G,22,A,,A,,2
232025,R,34578,A,,R,6118,G,1153,G,255,G,1153,G,255,R,143,2
232043,R,24004,A,,R,5719,G,800,G,238,G,800,G,238,R,5,2
232052,R,13374,A,,A,,G,446,A,,G,446,A,,A,,2
232089,R,25353,A,,R,474,G,845,G,20,G,845,G,20,A,,2
232186,R,772419,A,,R,175468,G,25747,G,7311,G,25747,G,7311,R,504,2
232195,R,147944,A,,A,,G,4931,A,,G,4931,A,,A,,2
232256,R,27136,A,,A,,G,905,A,,G,905,A,,A,,2
232265,R,101960,A,,R,4800,G,3399,G,200,G,3399,G,200,R,279,2
232308,R,19795,A,,R,2640,G,660,G,110,G,660,G,110,A,,2
232414,R,149601,A,,A,,G,4987,A,,G,4987,A,,A,,2
232423,R,613348,A,,R,31796,G,20445,G,1325,G,20445,G,1325,A,,2
232450,R,147839,A,,A,,G,4928,A,,G,4928,A,,A,,2
232557,R,1436708,A,,R,905704,G,47890,G,37738,G,47890,G,37738,R,2147,2
232566,R,94563,A,,R,24022,G,3152,G,1001,G,3152,G,1001,A,,2
232575,R,105513,A,,A,,G,3517,A,,G,3517,A,,A,,2
232609,R,51177,A,,R,7462,G,1706,G,311,G,1706,G,311,R,691,2
232618,R,4737,A,,A,,G,158,A,,G,158,A,,A,,2
232672,R,32867,A,,R,6767,G,1096,G,282,G,1096,G,282,R,313,2
232681,R,97947,A,,R,3229,G,3265,G,135,G,3265,G,135,A,,2
232706,R,55085,A,,R,22592,G,1836,G,941,G,1836,G,941,R,209,2
232724,R,605,A,,A,,G,20,A,,G,20,A,,A,,2
232788,R,42409,A,,A,,G,1414,A,,G,1414,A,,A,,2
232797,R,35776,A,,R,4264,G,795,G,118,G,795,G,118,A,,2
232867,R,75978,A,,A,,G,2533,A,,G,2533,A,,A,,2
232885,R,7606,A,,R,2137,G,254,G,89,G,254,G,89,A,,2
232919,R,34416,A,,A,,G,1147,A,,G,1147,A,,A,,2
232937,R,151273,A,,R,9867,G,5042,G,411,G,5042,G,411,A,,2
232946,R,891917,A,,A,,G,29731,A,,G,29731,A,,A,,2
232982,R,468325,A,,R,64004,G,15611,G,2667,R,15629,R,2662,R,352,2
233019,R,43602,A,,A,,G,1453,A,,G,1453,A,,A,,2
233037,R,21621,A,,A,,G,721,A,,G,721,A,,A,,2
233082,R,2669,A,,A,,G,89,A,,G,89,A,,A,,2
233116,R,81944,A,,A,,G,2731,A,,G,2731,A,,A,,2
